GeneID	GSM1206234	GSM1206235	GSM1206236	GSM1206237	GSM1206238	GSM1206239	GSM1206240	GSM1206241	GSM1206242	GSM1206243
9923	4011	3109	3577	3182	2429	3187	4459	2662	2673	1576
2046	42	140	29	142	37	132	50	159	62	107
102466615	0	1	0	0	0	0	0	0	0	0
712	1	1933	1	2115	2	2005	0	1648	1	991
714	0	2588	1	2937	0	2644	3	2360	0	1532
713	2	3348	0	3695	0	3477	0	2982	0	1833
2048	838	1076	973	1196	583	1146	1057	948	729	611
100616391	0	0	0	1	0	0	0	0	0	0
100422914	14	17	12	18	9	16	16	17	18	9
646262	8	0	3	0	4	0	4	0	8	0
729059	1	15	7	7	10	12	13	12	1	6
23028	15916	4831	13430	5032	9072	5153	19071	4363	10558	2844
100422866	0	0	2	1	1	0	2	0	1	0
7798	3587	7505	3151	7923	2088	7963	4188	6461	2661	4237
3352	200	107	163	164	131	102	201	88	130	53
100996511	1067	591	909	507	635	595	1361	467	776	337
10236	21509	10188	17996	10429	12635	10908	25677	8888	15440	6155
80818	1257	2526	1013	2696	706	2663	1502	2188	972	1547
148898	515	613	420	613	296	645	682	504	402	399
6920	1047	307	954	323	634	286	1244	282	733	184
55616	1985	2004	1816	2003	1194	2069	2248	1603	1393	1012
1870	2477	4	2568	6	1648	8	3117	3	1856	1
101928163	41	1	57	1	39	0	57	0	20	0
105376859	115	4	100	13	71	11	151	6	75	7
3399	3331	1005	4422	1130	2930	1138	4750	949	5085	806
107984928	6	2	9	0	3	0	3	0	4	1
259283	6	3	6	9	8	8	10	5	2	4
6135	86803	16603	72213	17159	49359	17372	110347	14729	50406	8626
6924	5384	2893	4972	3033	3173	2971	6472	2473	3854	1608
100506963	741	423	650	494	407	435	989	393	464	234
57095	4165	9683	3535	10118	2410	10065	5231	8857	2855	5823
105376860	312	131	333	175	182	158	366	115	241	70
11313	2696	1722	3626	1824	2245	1716	3749	1463	3129	981
2582	3324	1027	3694	1195	2424	1207	4404	982	2668	555
3155	2186	1151	2231	1181	1442	1164	2827	984	1542	630
105376861	9	11	5	7	5	7	6	3	6	4
2517	1925	757	1572	817	1017	777	2194	658	1361	500
1269	3	4	6	0	0	2	4	1	2	1
107984929	1	0	0	0	0	0	0	0	0	0
100616492	0	0	0	0	0	0	0	0	0	0
55629	9573	5151	7519	5014	5533	5242	11374	4175	7096	3071
10772	15872	5594	12805	5705	9148	6038	18295	4743	11765	3560
105378615	0	0	0	0	0	0	0	0	0	0
105376863	22	1	32	0	22	0	43	1	20	0
107984931	12	1	15	3	6	3	10	1	10	0
127294	414	31	445	34	270	35	504	35	303	17
107985737	7	0	2	1	4	1	5	0	3	0
105376864	1	1	1	0	2	4	9	1	4	0
58985	280	37	310	54	182	29	314	42	205	16
163702	348	536	349	615	226	567	377	559	247	339
284632	8	41	10	41	2	32	7	42	0	9
105376871	37	15	47	15	20	14	34	8	20	7
57822	212	157	217	137	127	172	260	121	187	66
90529	796	2248	744	2386	519	2368	998	1948	588	1183
57185	3364	20965	3029	21975	1989	22088	3956	18349	2397	11581
100750325	13	12	15	16	7	10	14	9	8	3
11123	2502	5660	1898	5803	1393	5936	2779	4682	1634	3166
100506985	169	374	125	391	93	424	168	341	99	252
400746	306	69	285	73	203	82	409	56	230	43
10250	13573	10490	12734	10763	7819	10293	16317	8813	11046	5932
25932	21843	14500	16846	14553	12157	16006	24892	12072	16530	9338
105376876	1	0	0	0	0	0	0	0	0	0
864	1568	82	1572	79	1007	83	1957	70	1365	49
102465437	2	0	0	0	0	0	1	0	0	0
107984932	2	0	8	2	2	1	4	2	2	1
105376878	67	3	83	5	47	9	88	0	64	2
100616365	0	0	0	0	0	0	0	0	0	0
105376879	6	2	0	2	0	0	4	0	1	0
25949	3061	1784	2445	1755	1805	1916	3902	1624	2382	1300
57035	6188	6024	5099	6016	3704	6353	7403	5296	4817	3920
105376882	11	10	2	10	4	7	11	10	6	6
6007	534	107	462	105	298	109	691	105	332	56
23585	4949	3365	4081	3417	2858	3490	6066	2948	3729	2132
6006	3169	2206	2689	2193	1936	2308	3982	1916	2157	1314
55219	3158	3632	2678	3869	1881	3920	3735	3256	2132	2141
26119	2961	6047	3189	6579	1888	6557	3712	5365	2356	3480
57134	647	4944	576	5228	385	5255	768	4280	439	3065
57190	8338	7040	8886	7728	5755	7441	10072	6197	6661	3614
56181	3506	4927	3276	5298	2126	5371	4390	4290	2268	2537
646471	621	1274	597	1443	372	1319	699	1079	445	699
79000	1701	801	1431	839	1000	791	2058	708	1049	439
164091	1585	941	1645	965	1032	1023	2014	798	1230	447
3925	37116	43513	30265	44661	20505	45290	44955	37648	23707	25120
100500808	1119	1208	947	1369	708	1528	1612	1258	821	781
105376885	0	4	0	4	0	9	1	8	0	2
5051	1368	625	1217	627	829	622	1657	497	884	312
101928216	76	307	68	270	54	333	96	275	71	208
2134	257	1982	260	2120	174	2053	313	1750	372	1616
7780	13	15	8	7	8	7	19	3	11	12
105376910	0	0	0	0	2	0	3	2	0	0
84676	353	9	320	8	225	19	417	2	228	4
149420	1561	1434	1247	1484	897	1636	1918	1264	1218	953
105376886	5	3	6	2	3	0	5	1	1	1
79927	16	78	23	92	20	105	31	87	24	72
110806296	1	1	1	0	0	1	1	0	0	1
51042	727	367	788	336	549	369	964	294	975	292
10256	627	472	698	538	451	491	818	411	513	231
378807	6	7	3	2	3	1	8	4	2	0
101928303	15	83	14	104	17	85	21	85	15	60
64793	4973	1932	5031	2112	3043	2050	6031	1620	3599	1022
83442	9880	4734	10406	5270	6767	4710	13127	4097	7805	2553
91544	1201	1395	1395	1586	932	1488	1661	1361	1166	837
1043	333	60	309	55	183	56	399	31	197	35
55057	210	5	219	6	137	5	220	5	162	5
257101	3	11	0	1	1	8	0	6	1	3
79727	17156	9	14935	8	10258	11	21643	5	12003	5
79947	2849	4307	2668	4460	1678	4184	3458	3755	1908	2111
101928324	62	38	43	53	46	28	69	26	36	23
3151	29379	5839	24867	6001	16756	6316	37334	5396	23341	4004
6195	3315	2238	3571	2515	2228	2480	4332	2067	2554	1190
100302190	1	4	0	2	0	2	0	2	0	2
105376888	3	0	4	2	5	0	6	0	1	1
101928728	77	12	55	13	33	13	68	14	30	6
8289	11474	8581	11449	9183	7310	8334	13590	6978	9180	4723
55650	1622	870	1452	948	993	954	2072	807	1123	481
84243	3013	2390	2984	2562	1998	2570	3736	2151	2130	1295
2810	2299	360	2980	401	1808	384	3437	370	1853	187
54707	3146	2956	2800	3119	1980	3149	3875	2791	2020	1644
63906	1157	1142	1188	1221	773	1166	1429	1052	853	583
10726	11121	8391	11443	9259	7485	8905	14742	7739	9967	5311
8431	471	7	529	3	344	2	661	4	588	1
126695	182	117	169	114	105	139	229	106	152	68
388610	1343	2802	1076	2828	771	2985	1612	2365	923	1878
115572	417	80	424	89	308	123	482	70	379	61
101928391	7	17	8	20	10	24	10	18	9	13
6548	3276	4879	3273	5113	2315	4867	3788	3952	2538	2367
102723760	0	0	1	0	0	0	1	0	1	0
105376890	1	0	1	0	0	0	0	0	1	0
23038	4651	8911	5023	9611	3193	8806	5726	7487	3517	4387
84065	2001	3715	2499	4214	1620	4026	2811	3358	1774	1954
644961	306	179	266	215	184	124	336	145	186	59
84958	705	833	1020	860	649	815	1045	707	1555	822
9064	1510	1851	1742	2043	1093	2090	1946	1692	1677	1197
8547	13	31	8	56	10	24	14	34	6	21
388611	20	9	25	18	14	8	20	11	14	2
2827	395	326	436	388	294	375	543	300	424	220
10163	15162	6865	14405	7275	9448	6949	17395	5870	11151	3635
105376892	25	28	21	28	23	37	28	21	16	19
27245	1018	4032	1253	4118	782	4102	1275	3503	1943	3924
2268	5	444	9	477	3	493	7	400	7	256
111216282	2	5	3	6	0	6	1	6	0	3
2537	1477	2674	1411	2765	994	2633	2009	2320	1635	2196
199870	1060	1069	887	1136	658	1201	1385	962	815	711
23673	2710	8122	2289	8308	1623	8575	3302	6951	1943	4988
5511	4844	2881	4223	3019	2931	3149	5957	2623	3440	1581
677774	6	3	3	4	6	4	4	1	4	4
9473	813	927	792	925	474	921	947	769	582	443
6118	6789	3035	5732	3383	3971	3341	7937	2720	4364	1796
27293	503	257	542	336	364	316	620	273	400	181
55113	597	789	696	891	418	861	877	707	624	487
2140	3801	2106	3156	2224	2088	2303	4386	1848	2608	1206
5724	189	246	222	329	124	306	250	230	163	153
22826	11894	6318	10345	6634	6866	6688	14715	5630	7803	3542
93974	4844	5952	4333	5983	3302	6243	6540	5220	5062	4082
83667	2196	1507	2683	1640	1598	1480	2950	1355	2132	913
54797	1795	681	1555	718	1112	703	2304	586	881	296
65979	6714	2351	5700	2434	3730	2424	7891	2017	4022	1206
1104	11367	596	11216	638	7107	638	14379	567	7848	307
8420	14336	948	12287	1024	8506	1068	18441	903	8437	506
6080	569	22	451	17	307	22	622	17	245	4
26768	616	32	523	27	381	19	744	31	321	10
54952	1840	1088	1665	1218	1178	1193	2282	998	1109	583
85028	1946	427	1538	453	1046	479	2207	414	1465	334
692212	96	32	103	42	60	30	109	42	57	26
677838	273	42	249	53	149	45	340	46	198	33
677825	108	27	92	26	64	32	126	27	61	13
692073	108	34	108	33	83	43	165	34	82	14
115273	747	56	773	71	448	50	890	43	549	26
6883	2353	896	1876	935	1273	882	2733	786	1350	477
105378616	25	26	19	26	20	33	31	21	19	14
26824	3	4	2	2	1	3	3	3	1	1
10691	1716	1239	1570	1373	1085	1275	2143	1131	1116	639
51441	8588	3625	7350	3832	4950	3970	9940	3188	5924	2193
4985	195	1486	183	1660	128	1527	233	1373	110	528
2035	10028	10582	8768	11005	5966	11138	11469	9226	7055	5636
399474	1133	1096	923	1102	678	1120	1409	950	792	699
6429	10285	5833	9568	6013	6334	6022	12788	5367	7917	3487
51102	1937	1707	1865	1859	1234	1764	2369	1532	1300	842
10076	3247	3446	3929	3640	2245	3598	4126	2999	3357	1962
101928460	1	2	2	0	1	1	1	4	4	0
107984933	0	0	1	1	0	0	1	4	1	0
107984934	0	1	0	1	2	2	3	0	2	0
101929406	0	2	0	0	1	0	2	1	0	1
105378617	1	0	1	0	0	1	0	0	0	0
105378618	0	0	0	0	0	0	0	0	0	1
4146	39	73	70	67	41	93	91	54	53	40
100129196	193	110	195	120	102	131	253	103	156	56
7805	4827	3017	4721	3180	3147	3318	6049	2693	3580	1678
100616164	1	1	2	2	3	4	4	0	0	0
105378620	18	11	19	13	6	11	23	11	9	6
105378621	1	0	0	1	1	0	0	0	1	0
105378622	11	13	6	17	5	16	14	20	3	3
400748	1	2	0	2	0	6	4	4	2	2
9672	6987	16122	7164	17516	4813	17583	8819	14627	6447	9459
9698	10432	11291	9392	11734	6265	11927	12221	9472	7360	6122
692234	32	11	24	19	21	16	18	9	22	4
692235	23	9	25	18	19	16	24	11	17	6
692200	3	2	1	1	2	2	5	0	2	0
107984935	3	0	1	1	5	1	6	3	7	3
79570	1269	2656	1234	2931	773	2699	1571	2350	843	1377
9410	6022	1398	5076	1513	3319	1604	7142	1288	4132	842
51538	4242	4342	3557	4544	2390	4515	5080	3735	2838	2445
2170	626	4490	579	4779	378	4568	855	3993	421	2320
105378623	0	1	3	3	1	2	1	4	0	0
107985470	1	3	0	1	0	2	2	2	1	1
347735	1977	68	2817	79	1770	108	2759	74	2654	46
105378625	12	2	14	2	3	0	19	0	7	0
105379772	3	0	3	0	2	0	1	0	1	0
149086	68	0	56	0	50	0	56	0	27	0
284551	316	0	267	0	173	0	347	0	114	0
105378626	114	23	96	18	77	17	131	14	68	7
64129	503	869	524	970	378	882	633	757	548	628
3061	236	370	275	425	182	409	345	352	193	200
553115	4344	5335	4118	6048	2761	5824	5439	4700	2755	2789
107985471	58	137	70	125	48	180	82	127	64	72
105378628	8	38	5	30	4	31	12	25	4	19
1307	1249	4696	1536	4796	969	4780	1605	4136	1773	3329
101929444	39	249	68	291	47	243	65	195	42	130
576	1024	10552	1392	10872	803	10182	1374	9122	1692	8782
100423028	0	1	2	2	2	6	2	1	1	2
90853	291	75	338	111	251	79	414	68	326	48
8073	21823	18361	18057	18838	12526	19307	26629	15984	15607	11162
10657	18437	9107	15455	9539	11308	10051	22808	8096	13762	6062
55116	1870	994	1954	1108	1239	994	2374	921	1338	508
100847018	5	1	1	5	1	0	0	3	1	0
23633	9425	7811	8161	8334	5325	8128	10879	6909	7051	4740
200081	9895	4167	9353	4516	6089	4423	11900	3842	7624	2440
79140	668	661	726	678	502	644	973	570	711	384
56063	858	645	823	732	544	687	1158	610	654	328
55721	830	467	690	507	448	531	988	406	517	256
149069	194	193	177	202	119	255	237	170	106	58
8668	23759	6993	21034	7513	13754	7279	29723	6275	13918	3430
339483	375	352	405	384	252	376	522	319	364	218
84734	124	43	193	56	126	39	214	46	167	63
3932	3467	15	3788	16	2368	21	4625	18	2797	11
3065	15197	1393	13864	1566	9360	1578	19146	1245	9722	738
65108	12038	18832	12033	19824	7715	19397	15585	16236	10532	11512
105378629	22	22	20	40	24	29	20	24	20	24
81629	848	896	935	948	561	950	1110	769	683	477
100128071	8	10	12	6	9	19	9	3	224	166
55108	5811	10162	5670	11087	3664	10752	6908	8830	3931	5187
728116	206	354	168	318	133	394	216	311	129	163
653121	1157	1051	980	995	747	1009	1425	860	845	612
102723870	22	9	15	13	13	13	23	8	16	10
339487	2249	1073	1836	1048	1280	1178	2776	1005	1327	570
5928	20409	8280	16895	8612	11586	8883	23378	7374	14119	4930
81493	6536	2705	5254	2859	3757	3055	7909	2462	4502	1587
57648	5803	2573	5900	2890	4120	2658	7231	2256	5036	1559
8565	17098	10673	15516	11366	10358	11305	21276	9586	11102	5753
64766	4575	2106	3800	2096	2600	2340	5334	1848	3110	1219
252995	197	5181	183	5340	138	5378	241	4425	126	2639
105378631	5	24	15	31	5	24	13	25	9	13
3208	57	10306	66	11244	42	10817	100	9455	44	5297
113452	1139	1521	1584	1667	1007	1616	1626	1360	1107	795
105378632	2	4	2	4	1	7	2	5	1	2
127544	1941	2552	1635	2814	1141	2773	2277	2286	1358	1539
204	20340	4502	18214	4615	12201	4650	25114	3862	14068	2467
105378635	9	2	0	1	4	3	3	0	3	0
113451	376	2561	431	2730	269	2658	501	2291	308	1304
112268224	24	41	27	46	15	31	27	30	17	15
55223	920	1689	883	1686	595	1659	1133	1475	800	1006
149076	1659	2602	1765	2835	1256	2797	2142	2432	1799	1828
127550	3	15	5	18	2	18	9	11	5	4
1912	6907	9283	8123	10166	5000	9653	9007	8138	5754	4957
100500853	231	275	250	288	153	297	278	240	171	151
101929464	19	7	19	6	11	0	8	1	7	1
7579	718	868	629	879	365	882	770	711	485	473
114784	226	2179	237	2190	131	2080	255	1739	169	1054
105378638	7	4	2	4	5	1	2	3	2	0
127540	0	0	0	0	0	1	0	3	0	1
402779	0	1	1	2	0	0	0	0	0	0
84970	106	43	87	47	45	25	92	33	60	25
105378639	0	0	0	0	0	0	0	1	0	0
105378640	0	0	0	0	0	0	0	0	0	1
105378641	0	3	2	3	0	14	2	3	1	2
693137	0	0	0	0	0	0	0	0	0	0
105378642	9	28	9	33	3	38	7	27	6	17
2709	22	108	35	105	30	87	51	82	27	52
127534	1	5	1	6	1	5	5	12	0	6
2707	103	93	103	109	51	105	113	89	89	72
2701	2	408	2	452	2	396	9	327	4	222
113444	3046	2776	3008	2997	1895	2872	3943	2431	2109	1374
58512	43	8092	46	8459	18	8433	61	7162	78	5853
653160	181	168	153	142	115	161	203	153	161	113
100506144	1095	349	940	378	598	400	1330	338	696	190
9204	1857	1784	1517	1908	1136	1933	2170	1566	1271	1054
79830	3042	684	2250	707	1721	709	3454	577	1858	393
105378644	3	30	3	33	7	45	6	35	4	20
6421	32611	16832	27002	17433	18979	17892	39695	15227	25622	10929
9202	7056	5533	5663	5806	4004	5878	8071	4629	5195	3284
100861513	93	47	77	52	47	55	72	39	73	29
79932	6849	7608	6455	8226	4316	8043	8313	6561	5006	4268
23154	2222	50533	2675	52510	1815	51197	3142	43818	2856	32661
339488	240	2577	243	2752	151	2804	285	2333	176	1359
105378645	28	268	26	294	18	343	36	266	17	152
5690	14268	6227	12646	6607	8937	6716	17486	5502	9053	3280
105378646	0	0	0	2	0	2	0	2	0	1
127703	2031	8266	1853	9135	1297	8706	2590	7422	1467	4775
63967	5232	150	4316	181	2914	170	5879	151	3617	73
192670	2620	2920	2219	2854	1543	3109	2978	2508	1754	1648
26523	6351	4651	5738	5025	3835	4927	7526	4029	4737	2796
192669	4781	4719	3813	4774	2717	5169	5511	4323	3039	2646
105378647	12	8	11	6	6	2	18	3	1	0
27285	30	81	50	90	32	86	48	91	29	38
54936	2846	1790	2845	1888	1819	1901	3674	1578	1987	913
1296	232	792	252	811	187	942	301	708	229	586
27095	4217	2952	3496	2971	2531	3065	5449	2516	2717	1687
55700	5774	15987	6427	17255	4214	16156	7776	14421	6787	12038
9967	14363	8995	12584	9554	8652	9592	17020	7838	10930	5502
79729	2506	1869	2441	1823	1564	1841	3011	1604	1552	783
55194	213	199	253	171	182	189	284	184	819	251
83931	3435	2636	3998	2746	2485	2663	4275	2269	3593	1687
84967	1921	1508	1850	1575	1173	1439	2506	1276	1257	720
127700	322	933	319	967	192	974	388	793	198	474
109616970	4	5	4	9	4	6	2	8	3	3
107984940	9	1	12	2	12	0	19	1	6	0
64960	5640	1747	4725	1762	3398	1975	7198	1608	4121	975
1441	395	558	384	600	244	594	438	505	307	324
107984941	0	4	0	4	2	3	0	11	2	2
105378648	0	0	1	0	0	5	1	0	0	2
2899	335	3736	317	3997	202	3930	343	3255	241	2004
100422898	0	0	0	1	0	0	0	0	0	0
107984942	0	20	6	31	0	24	2	26	1	10
728431	174	119	192	111	133	103	250	124	173	60
80149	619	117	763	119	464	117	811	95	719	74
102465438	5	2	6	1	6	3	10	1	8	0
64769	4674	6124	4008	6280	2744	6593	5805	5461	3251	3749
100847010	17	14	25	25	13	12	26	17	12	6
105378649	84	55	82	51	42	63	109	47	53	33
79753	1870	1243	1571	1229	1077	1230	2402	1038	1308	691
7802	136	939	144	1001	96	950	188	810	83	512
29889	9322	1630	8003	1705	5563	1688	11552	1403	6227	863
284654	9	42	10	45	4	34	6	30	6	24
54955	2655	1166	2095	1278	1530	1338	2813	1084	1752	700
55143	6826	94	6079	112	3941	111	8095	90	4443	61
284656	142	1313	133	1468	91	1376	173	1261	103	762
105378650	0	0	0	3	0	2	0	4	0	0
149175	2510	2042	2632	2200	1738	2201	3331	1795	2118	1086
79693	2878	1120	2439	1182	1723	1216	3426	1017	1927	598
127687	1769	2545	1549	2774	1048	2618	2227	2208	2006	2144
4520	1543	1983	1264	2115	881	2147	1660	1818	1047	1126
3633	2900	2761	2429	2696	1723	2771	3525	2309	1765	1365
105378651	54	106	54	85	30	79	53	87	31	43
10946	12726	3529	10833	3641	7268	3664	14961	3120	8260	2154
2275	1942	542	1992	640	1324	616	2321	523	1369	308
51118	4496	1431	3734	1486	2639	1591	5631	1284	3184	867
5453	188	287	203	227	146	282	288	242	268	243
107985103	3	14	2	8	6	9	7	4	8	13
105378653	25	124	26	137	21	99	36	102	13	56
100500801	0	0	0	1	0	0	0	0	0	0
105378655	12	24	5	16	0	13	8	22	7	6
105378654	4	20	3	10	3	12	7	4	2	11
339442	3	5	2	3	1	3	3	3	2	4
105378657	3	46	5	67	3	73	9	80	1	46
107984943	6	16	10	18	9	5	2	14	4	4
105378656	0	0	0	0	0	0	2	0	0	0
105378658	0	0	0	0	0	0	0	0	0	0
105378660	0	1	4	0	0	0	1	1	1	0
64121	2769	2432	2160	2359	1535	2589	3122	2133	1798	1462
100527950	1658	243	1324	261	969	288	1953	231	1081	140
26292	1638	200	1306	199	948	213	1918	184	1066	111
105378663	8	9	3	10	6	12	10	8	4	10
81025	18	37	16	51	14	56	26	38	14	22
54933	106	439	139	435	78	475	136	375	74	204
105378662	25	105	18	118	10	112	25	79	15	42
79647	8196	4930	7023	5240	4853	5337	9974	4319	6323	3213
4725	11205	8488	9673	8707	6442	8802	14874	7640	6640	4410
23499	14013	35115	12458	36834	8346	36685	15853	29257	10760	19385
643314	595	316	554	349	409	375	593	273	536	218
105378950	9	5	11	10	5	4	7	6	7	8
353500	354	1219	375	1308	232	1239	409	1112	283	660
192217	29	116	19	96	15	124	22	83	23	57
728448	351	1038	370	1044	262	1058	394	898	215	559
8761	16855	3461	14663	3651	10479	3725	20734	2982	14420	2278
101929516	2011	410	1884	450	1244	459	2439	351	1626	245
677834	49	11	31	10	33	13	52	10	29	5
26508	59	669	46	739	25	759	79	598	49	338
84618	3	281	2	283	2	283	10	202	0	122
51440	91	26357	86	27482	49	28130	105	22765	58	15047
10450	4279	2696	4154	2881	2633	2978	5400	2532	2748	1431
656	420	755	423	770	278	791	531	644	353	412
64064	38	117	36	125	22	138	25	121	39	72
105378666	3	0	3	5	0	4	5	0	2	0
101929536	47	10	53	8	37	5	67	3	34	3
105378951	30	15	25	18	24	12	39	16	29	11
107985740	32	6	22	5	11	19	32	8	13	6
105378665	6	2	3	2	2	4	3	3	3	1
105378667	1	15	5	18	1	19	7	18	2	7
54802	3318	1121	2847	1129	1942	1187	4181	984	2320	621
4610	454	145	437	136	333	120	611	127	385	88
105378668	35	10	27	9	16	11	34	10	24	6
84879	467	1321	451	1385	283	1320	513	1117	299	713
105378669	12	2	15	2	5	1	20	0	4	1
10487	17702	8744	15303	8942	10260	8971	20396	7385	12034	4898
5538	20353	14410	16903	14875	11808	15457	24619	12552	13855	8588
105378671	0	0	0	0	0	1	0	3	1	0
6018	4759	2778	3732	2801	2706	2945	5483	2386	3757	1754
127391	0	1	0	0	2	2	1	1	0	0
10269	5355	2984	4182	2849	3179	3259	6321	2525	4020	1815
1298	578	3113	750	3205	530	3271	849	2834	940	2622
107984945	0	4	1	3	0	3	2	2	0	1
64744	6261	10440	5514	10747	3606	10532	7545	8927	4117	5776
65243	905	767	695	756	507	836	1009	637	599	376
339559	383	280	330	313	243	315	466	238	277	161
105378672	46	20	44	20	34	31	51	27	35	22
64789	735	397	638	374	406	358	890	324	428	184
127396	422	235	389	266	245	306	540	217	315	183
105378673	1	7	3	13	0	13	2	15	2	1
9783	1093	32384	1065	34454	690	33520	1287	27911	868	17718
105378675	47	49	53	58	30	31	62	36	26	22
105378674	2	7	1	4	3	6	1	4	0	1
100130557	574	413	495	476	334	459	685	388	462	315
4802	3096	3278	2930	3470	1904	3296	3768	2902	2499	1886
407034	0	0	1	0	0	0	0	0	0	0
407031	0	0	0	0	0	0	0	1	1	0
9132	162	639	171	692	120	622	212	558	233	457
105378676	2	3	5	2	1	2	5	5	1	1
163732	260	349	416	345	270	349	445	347	653	376
1503	10112	1663	8711	1743	5773	1689	12208	1318	6658	869
100507178	409	191	479	215	286	200	559	168	321	110
200172	337	113	305	121	201	115	359	90	183	67
22955	3809	2301	3578	2501	2276	2419	4710	1992	2461	1215
100132074	78	146	122	143	81	154	135	152	162	109
101929901	19	3	14	3	6	6	27	1	4	0
105378678	36	14	37	8	18	14	53	8	27	3
1907	60	4	51	2	31	0	60	4	74	3
59269	859	2717	790	3042	545	2915	1036	2398	699	1702
2981	0	0	0	0	0	0	0	0	0	0
2980	0	0	0	0	0	0	6	0	0	0
22887	5993	7104	5088	7234	3550	7308	7293	6086	4388	3935
284716	856	5192	752	5502	515	5559	1000	4532	558	2961
84217	29	194	27	252	25	229	33	181	13	119
728621	368	832	364	859	246	982	428	783	254	497
79717	1994	1130	1548	1194	1173	1275	2279	978	1532	827
10465	4868	1434	3965	1454	2664	1529	6154	1320	2625	737
4904	80185	9364	74061	9931	49473	10039	103829	8658	58419	5491
149461	61	12	69	18	48	11	63	10	60	3
64175	6762	1123	6418	1224	4056	1224	8105	976	4907	645
79078	1055	1266	820	1304	576	1370	1256	1143	638	597
105378683	35	38	34	39	27	47	43	32	18	17
100129924	125	49	100	59	64	55	156	61	95	38
107984946	24	10	20	18	10	13	34	15	16	8
374969	856	922	724	912	509	1000	1052	762	539	477
114625	1468	618	1237	719	832	741	1708	537	979	354
51058	1131	464	956	530	667	485	1361	440	666	251
339539	3	6	4	7	5	4	1	3	2	5
6513	18468	9138	19029	9860	12394	9439	23289	8166	15775	5378
440584	199	116	202	138	123	102	247	83	132	47
440585	120	16	101	14	75	11	134	14	92	7
10969	7484	2991	6974	3290	4587	3341	9679	2848	5051	1827
102465439	5	8	10	2	7	6	11	2	6	2
149465	55	81	60	93	33	111	77	105	43	46
105378685	8	9	10	10	7	15	10	6	7	4
128218	91	1219	97	1277	57	1267	114	1027	88	694
149466	91	3	88	1	78	5	121	1	54	1
7075	427	1322	507	1401	354	1385	611	1203	425	804
4352	57	143	51	172	31	168	67	128	31	80
105378687	149	16	159	21	104	31	220	15	100	13
991	9989	57	9713	70	6455	62	12839	61	7513	58
64834	6270	5742	6034	6450	3615	6058	7688	5043	4094	3015
102466723	18	23	11	31	7	18	19	19	11	13
112268225	97	154	56	162	37	149	97	126	28	70
112950	3158	1769	2815	1876	1884	1750	3959	1531	2045	871
107984947	319	149	276	149	217	161	388	139	220	73
23334	4292	6585	4604	7035	2836	6557	5094	5470	3280	2997
100873952	151	213	167	249	103	229	198	185	174	139
102465440	7	1	5	1	4	2	7	1	5	0
81888	1019	1218	1084	1359	676	1224	1390	1115	836	651
5792	14061	10356	16055	11120	10058	10325	16876	9017	15020	6059
9682	4320	3428	4080	3559	2643	3563	5023	3013	2898	1752
100132774	570	323	491	319	325	354	647	284	380	175
6487	1286	2890	1442	3230	930	3295	1627	2581	965	1587
101929592	10	4	8	5	1	8	16	7	4	3
102464830	3	0	0	1	0	5	2	1	2	0
9048	61	70	65	94	40	81	70	75	59	57
105378688	184	170	159	164	103	195	232	158	135	92
101929609	163	433	156	419	98	402	170	337	168	299
9670	3420	10368	3516	11143	2214	10650	4186	8827	2477	5212
1802	3425	1349	3656	1358	2228	1385	4105	1124	2758	733
533	6299	8202	6782	8668	4132	8418	8146	7061	5497	4870
8704	5043	3527	5661	3804	3642	3588	6691	3236	4678	2122
149473	333	669	435	751	280	699	543	612	374	443
6536	1214	2478	1460	2762	929	2631	1629	2266	1153	1428
107984948	59	98	63	80	37	86	92	68	48	64
128209	186	20	167	14	121	23	236	10	112	7
105378952	1	0	0	0	1	0	1	0	1	0
55929	2292	2935	2352	3210	1514	2993	2946	2548	1690	1535
79033	3706	5587	3741	6015	2375	5952	4643	5041	2836	3035
100874278	100	118	70	97	49	113	80	94	48	59
106635545	4	1	2	2	0	3	0	0	0	2
55182	5114	10520	4905	11356	3381	10527	6442	9210	3731	5569
107984951	4	10	5	13	4	8	5	15	4	9
100847089	0	4	1	2	0	1	1	0	0	1
107984950	1416	2297	1470	2496	916	2346	1710	2058	959	1150
79639	374	473	402	516	278	468	436	445	327	246
109623472	1	6	3	0	2	1	5	1	0	0
339541	869	243	1245	254	743	278	1227	235	1113	161
105378690	106	52	141	44	62	50	103	39	90	21
